id,Label,Easting,Northing,Reflectance,Band,Wavelength,Date,Projection
2326,40,401274.37962962966,4179274.216049384,126,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2327,38,402323.9043209877,4179303.6419753097,135,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2328,37,403088.97839506174,4178734.7407407416,134,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2329,36,402500.4598765432,4178597.4197530877,128,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2330,35,401647.1080246914,4178558.185185186,124,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2331,34,400960.5030864198,4178489.524691359,116,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2332,33,399920.7870370371,4178224.6913580257,120,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2333,32,399293.0339506173,4177851.962962964,110,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2334,31,398782.98456790124,4177528.277777779,111,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2335,30,398851.6450617284,4176792.6296296306,119,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2336,29,399704.9969135803,4177341.913580248,105,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2337,28,400538.7314814815,4177695.024691359,111,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2338,27,401274.37962962966,4177842.154320989,112,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2339,26,402176.77469135803,4177901.0061728405,124,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2340,25,402598.5462962963,4177930.4320987663,128,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2341,24,402853.5709876543,4177381.1481481493,153,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2342,23,401951.17592592596,4177175.166666668,124,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2343,22,401097.8240740741,4177126.123456791,120,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2344,21,400430.8364197531,4177096.697530865,115,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2345,20,399871.7438271605,4176880.9074074086,112,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2346,19,399332.26851851854,4176655.308641976,117,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2347,18,398939.9228395062,4176449.327160495,112,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2348,17,399508.8240740741,4176262.962962964,110,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2349,16,400273.89814814815,4176184.4938271614,108,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2350,15,401235.1450617284,4176233.5370370382,107,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2351,14,402088.4969135803,4176292.38888889,111,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2352,13,402686.8240740741,4176410.0925925937,119,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2353,12,403236.1080246914,4176410.0925925937,136,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2354,11,403294.9598765432,4175890.234567902,131,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2355,10,402755.48456790124,4175713.6790123465,117,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2356,9,402029.6450617284,4175595.975308643,112,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2357,8,401225.3364197531,4175645.0185185196,108,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2358,7,400528.9228395062,4175684.2530864207,109,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2359,6,400018.87345679017,4175811.7654321,107,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2360,5,399410.737654321,4175998.1296296306,106,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2361,4,401274.37962962966,4175262.4814814827,103,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2362,3,401980.60185185185,4175203.6296296306,115,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2363,2,402775.10185185185,4175252.672839507,130,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2364,1,403167.4475308642,4175448.8456790135,128,B3,0.5615,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2365,44,398469.1080246914,4177832.3456790135,95,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2366,43,399145.9043209877,4178332.586419754,103,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2367,42,399567.67592592596,4178675.88888889,98,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2368,41,400322.9413580247,4179048.6172839515,110,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2369,40,401274.37962962966,4179274.216049384,122,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2370,38,402323.9043209877,4179303.6419753097,130,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2371,37,403088.97839506174,4178734.7407407416,129,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2372,36,402500.4598765432,4178597.4197530877,122,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2373,35,401647.1080246914,4178558.185185186,118,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2374,34,400960.5030864198,4178489.524691359,110,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2375,33,399920.7870370371,4178224.6913580257,116,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2376,32,399293.0339506173,4177851.962962964,106,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2377,31,398782.98456790124,4177528.277777779,107,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2378,30,398851.6450617284,4176792.6296296306,115,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2379,29,399704.9969135803,4177341.913580248,101,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2380,28,400538.7314814815,4177695.024691359,105,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2381,27,401274.37962962966,4177842.154320989,107,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2382,26,402176.77469135803,4177901.0061728405,118,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2383,25,402598.5462962963,4177930.4320987663,122,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2384,24,402853.5709876543,4177381.1481481493,143,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2385,23,401951.17592592596,4177175.166666668,118,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2386,22,401097.8240740741,4177126.123456791,114,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2387,21,400430.8364197531,4177096.697530865,109,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2388,20,399871.7438271605,4176880.9074074086,106,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2389,19,399332.26851851854,4176655.308641976,114,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2390,18,398939.9228395062,4176449.327160495,106,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2391,17,399508.8240740741,4176262.962962964,106,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2392,16,400273.89814814815,4176184.4938271614,104,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2393,15,401235.1450617284,4176233.5370370382,102,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2394,14,402088.4969135803,4176292.38888889,105,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2395,13,402686.8240740741,4176410.0925925937,112,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2396,12,403236.1080246914,4176410.0925925937,128,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2397,11,403294.9598765432,4175890.234567902,126,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2398,10,402755.48456790124,4175713.6790123465,111,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2399,9,402029.6450617284,4175595.975308643,107,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2400,8,401225.3364197531,4175645.0185185196,103,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2401,7,400528.9228395062,4175684.2530864207,103,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2402,6,400018.87345679017,4175811.7654321,103,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2403,5,399410.737654321,4175998.1296296306,101,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2404,4,401274.37962962966,4175262.4814814827,99,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2405,3,401980.60185185185,4175203.6296296306,108,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2406,2,402775.10185185185,4175252.672839507,127,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2407,1,403167.4475308642,4175448.8456790135,124,B4,0.6545000000000001,2016-09-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2408,44,398469.1080246914,4177832.3456790135,91,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2409,43,399145.9043209877,4178332.586419754,94,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2410,42,399567.67592592596,4178675.88888889,94,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2411,41,400322.9413580247,4179048.6172839515,101,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2412,40,401274.37962962966,4179274.216049384,109,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2413,38,402323.9043209877,4179303.6419753097,114,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2414,37,403088.97839506174,4178734.7407407416,115,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2415,36,402500.4598765432,4178597.4197530877,108,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2416,35,401647.1080246914,4178558.185185186,105,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2417,34,400960.5030864198,4178489.524691359,99,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2418,33,399920.7870370371,4178224.6913580257,106,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2419,32,399293.0339506173,4177851.962962964,99,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2420,31,398782.98456790124,4177528.277777779,101,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2421,30,398851.6450617284,4176792.6296296306,112,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2422,29,399704.9969135803,4177341.913580248,93,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2423,28,400538.7314814815,4177695.024691359,95,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2424,27,401274.37962962966,4177842.154320989,97,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2425,26,402176.77469135803,4177901.0061728405,105,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2426,25,402598.5462962963,4177930.4320987663,109,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2427,24,402853.5709876543,4177381.1481481493,127,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2428,23,401951.17592592596,4177175.166666668,108,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2429,22,401097.8240740741,4177126.123456791,102,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2430,21,400430.8364197531,4177096.697530865,100,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2431,20,399871.7438271605,4176880.9074074086,98,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2432,19,399332.26851851854,4176655.308641976,109,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2433,18,398939.9228395062,4176449.327160495,101,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2434,17,399508.8240740741,4176262.962962964,101,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2435,16,400273.89814814815,4176184.4938271614,97,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2436,15,401235.1450617284,4176233.5370370382,94,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2437,14,402088.4969135803,4176292.38888889,98,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2438,13,402686.8240740741,4176410.0925925937,103,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2439,12,403236.1080246914,4176410.0925925937,118,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2440,11,403294.9598765432,4175890.234567902,114,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2441,10,402755.48456790124,4175713.6790123465,99,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2442,9,402029.6450617284,4175595.975308643,98,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2443,8,401225.3364197531,4175645.0185185196,95,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2444,7,400528.9228395062,4175684.2530864207,95,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2445,6,400018.87345679017,4175811.7654321,95,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2446,5,399410.737654321,4175998.1296296306,97,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2447,4,401274.37962962966,4175262.4814814827,91,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2448,3,401980.60185185185,4175203.6296296306,99,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2449,2,402775.10185185185,4175252.672839507,114,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2450,1,403167.4475308642,4175448.8456790135,112,B5,0.865,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2451,44,398469.1080246914,4177832.3456790135,91,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2452,43,399145.9043209877,4178332.586419754,101,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2453,42,399567.67592592596,4178675.88888889,99,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2454,41,400322.9413580247,4179048.6172839515,110,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2455,40,401274.37962962966,4179274.216049384,123,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2456,38,402323.9043209877,4179303.6419753097,128,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2457,37,403088.97839506174,4178734.7407407416,128,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2458,36,402500.4598765432,4178597.4197530877,122,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2459,35,401647.1080246914,4178558.185185186,118,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2460,34,400960.5030864198,4178489.524691359,111,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2461,33,399920.7870370371,4178224.6913580257,116,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2462,32,399293.0339506173,4177851.962962964,107,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2463,31,398782.98456790124,4177528.277777779,109,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2464,30,398851.6450617284,4176792.6296296306,117,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2465,29,399704.9969135803,4177341.913580248,100,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2466,28,400538.7314814815,4177695.024691359,105,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2467,27,401274.37962962966,4177842.154320989,109,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2468,26,402176.77469135803,4177901.0061728405,120,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2469,25,402598.5462962963,4177930.4320987663,123,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2470,24,402853.5709876543,4177381.1481481493,149,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2471,23,401951.17592592596,4177175.166666668,121,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2472,22,401097.8240740741,4177126.123456791,116,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2473,21,400430.8364197531,4177096.697530865,110,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2474,20,399871.7438271605,4176880.9074074086,111,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2475,19,399332.26851851854,4176655.308641976,114,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2476,18,398939.9228395062,4176449.327160495,110,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2477,17,399508.8240740741,4176262.962962964,107,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2478,16,400273.89814814815,4176184.4938271614,104,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2479,15,401235.1450617284,4176233.5370370382,104,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2480,14,402088.4969135803,4176292.38888889,106,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2481,13,402686.8240740741,4176410.0925925937,115,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2482,12,403236.1080246914,4176410.0925925937,126,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2483,11,403294.9598765432,4175890.234567902,127,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2484,10,402755.48456790124,4175713.6790123465,112,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2485,9,402029.6450617284,4175595.975308643,109,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2486,8,401225.3364197531,4175645.0185185196,105,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2487,7,400528.9228395062,4175684.2530864207,106,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2488,6,400018.87345679017,4175811.7654321,102,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2489,5,399410.737654321,4175998.1296296306,102,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2490,4,401274.37962962966,4175262.4814814827,98,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
2491,3,401980.60185185185,4175203.6296296306,113,B3,0.5615,2017-09-13,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
