system:index,B1_BCET,B2_BCET,B3_BCET,B4_BCET,B5_BCET,B6_BCET,B7_BCET,label,.geo
2_594,71.07214202714505,70.7809818795456,69.52109472712897,69.64998492798739,93.05567628730978,82.30751392952146,75.50275497469801,1JXJA6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.272,37.924]}"
2_595,107.64021682336215,106.55380557557777,102.31648537545934,105.1670991502431,108.16692735681386,108.37368021605837,108.74262357012788,89IUMY,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.666,37.06]}"
2_596,101.87161258859226,99.28378053174617,96.6897604760776,96.5574189172419,89.07403215751663,92.87626508167139,92.94878585699965,ZEZ0BN,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.408,37.543]}"
2_597,104.45307955750792,102.36518271181632,104.98849646486718,109.87603073552887,106.12997326088109,108.961686420532,113.06134813594588,RYKS7X,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.128,37.335]}"
2_598,117.8534777158647,118.55397951778366,120.14245382883976,120.72919562652419,115.91262113090832,121.9569964660526,123.0864609137709,9NIYSZ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.267,37.53]}"
2_599,111.37115859596133,111.1563742144154,114.61252417877878,115.48954357680401,113.93431573559417,109.51090593067443,109.53770207402044,URW0N9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.26,37.079]}"
2_600,93.5380708015498,93.23915648076473,91.89069787547405,91.06380901565066,97.61251162030666,106.19548186523846,99.13750481968839,3W01Q3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.936,37.444]}"
2_601,106.31811714688092,101.50736400916406,95.93221483449369,99.31791015841628,98.669435249521,94.60862630318852,100.91392855585119,676NMM,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.974,37.196]}"
2_602,116.8733564788248,119.48188315553574,127.48752750101846,126.21725317931279,117.633040114284,136.84331059521287,128.23527034507438,HHW5C6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.192,37.744]}"
2_603,114.9994104745287,112.79737333795805,111.6644147519452,116.41607646830812,111.6393938649216,118.16126559302967,125.31722496310346,IV3D1Q,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.019,37.073]}"
